"ID","Process ID","Process Name","Host Name","thread Domain:Push/Pop_Range:PL_Type:PL_Value:CLR_Type:Color:Msg_Type:Msg","Id:Domain:Start/Stop_Range:PL_Type:PL_Value:CLR_Type:Color:Msg_Type:Msg","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"0","186799","example.out","127.0.0.1","186799  ""<default domain>:compute:none:none:none:none:none:none"" ","","BConv_general_part(Params *, unsigned long *, unsigned long *, const unsigned long *, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, const unsigned long *, const unsigned long *, const DModulus *)","1","7","(128, 1, 1)","(7680, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","3.16"
"0","186799","example.out","127.0.0.1","186799  ""<default domain>:compute:none:none:none:none:none:none"" ","","BConv_general_part(Params *, unsigned long *, unsigned long *, const unsigned long *, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, const unsigned long *, const unsigned long *, const DModulus *)","1","7","(128, 1, 1)","(7680, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_write.sum","byte","0"
"0","186799","example.out","127.0.0.1","186799  ""<default domain>:compute:none:none:none:none:none:none"" ","","BConv_general_part(Params *, unsigned long *, unsigned long *, const unsigned long *, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, const unsigned long *, const unsigned long *, const DModulus *)","1","7","(128, 1, 1)","(7680, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_op_read_hit_rate.pct","%","6.86"
"0","186799","example.out","127.0.0.1","186799  ""<default domain>:compute:none:none:none:none:none:none"" ","","BConv_general_part(Params *, unsigned long *, unsigned long *, const unsigned long *, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, const unsigned long *, const unsigned long *, const DModulus *)","1","7","(128, 1, 1)","(7680, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_op_write_hit_rate.pct","%","100"
"0","186799","example.out","127.0.0.1","186799  ""<default domain>:compute:none:none:none:none:none:none"" ","","BConv_general_part(Params *, unsigned long *, unsigned long *, const unsigned long *, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, const unsigned long *, const unsigned long *, const DModulus *)","1","7","(128, 1, 1)","(7680, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sectors_op_read.sum","sector","105986"
"0","186799","example.out","127.0.0.1","186799  ""<default domain>:compute:none:none:none:none:none:none"" ","","BConv_general_part(Params *, unsigned long *, unsigned long *, const unsigned long *, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, const unsigned long *, const unsigned long *, const DModulus *)","1","7","(128, 1, 1)","(7680, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sectors_op_write.sum","sector","108399"
"0","186799","example.out","127.0.0.1","186799  ""<default domain>:compute:none:none:none:none:none:none"" ","","BConv_general_part(Params *, unsigned long *, unsigned long *, const unsigned long *, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, const unsigned long *, const unsigned long *, const DModulus *)","1","7","(128, 1, 1)","(7680, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_sector_hit_rate.max_rate","","1"
"0","186799","example.out","127.0.0.1","186799  ""<default domain>:compute:none:none:none:none:none:none"" ","","BConv_general_part(Params *, unsigned long *, unsigned long *, const unsigned long *, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, const unsigned long *, const unsigned long *, const DModulus *)","1","7","(128, 1, 1)","(7680, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_sector_hit_rate.pct","%","76.22"
"0","186799","example.out","127.0.0.1","186799  ""<default domain>:compute:none:none:none:none:none:none"" ","","BConv_general_part(Params *, unsigned long *, unsigned long *, const unsigned long *, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, const unsigned long *, const unsigned long *, const DModulus *)","1","7","(128, 1, 1)","(7680, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_sector_hit_rate.ratio","","0.76"
"1","186799","example.out","127.0.0.1","186799  ""<default domain>:compute:none:none:none:none:none:none"" ","","NTTPhase1_general_per(Params *, int, int, int, int, unsigned long *, unsigned long *, const unsigned long *, const unsigned long *, const DModulus *)","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","3.20"
